id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1272223780198027265,Default,,2024-08-11T16:03:05.974+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,This popped above the left hand channel menu and I can't get rid of it.
1272224795366527070,Default,,2024-08-11T16:07:08.009+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Try quitting your app and restarting. If you are using Discord in your browser, clear your browsing history and reload the page."
1272231329928581144,Default,,2024-08-11T16:33:05.97+00:00,stratocastor7045,Nicolas Schoenfeld (NM),204355885592608769,assets\7ec6e53bf32b6b6eae373d658c79cbd2-B8167.png,"I got it too, no mod powered, but multifactor authentication is never a bad idea!"
1272231642299236551,Default,,2024-08-11T16:34:20.445+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,I did quit the app and restart.
1272231762713645101,Default,,2024-08-11T16:34:49.154+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Have you recently gotten a new role?
1272231969467535474,Default,,2024-08-11T16:35:38.448+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,not that I am aware of
1272232160543244338,Default,,2024-08-11T16:36:24.004+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,When I go to my settings it asks to enable an authenticator app? Is that internal to Discord?
1272233066437541948,Default,,2024-08-11T16:39:59.986+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Before you get into enabling authenticators...
Did you log out when you quit and restarted?"
1272233362332844195,Default,,2024-08-11T16:41:10.533+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Were you trying to delete something when the message showed up?
1272240486349803722,Default,,2024-08-11T17:09:29.031+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,No I didn't log out.
1272284716753747970,Default,,2024-08-11T20:05:14.381+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"All I can find out is Discord sends this message when it detects unusual activity. It can happen when you join more than one server in a short time period, or you've send a bunch of DMs. I will look further.
I agree with Nicolas earlier in this thread, 2fa is never a bad idea."
1272309796619550811,Default,,2024-08-11T21:44:53.887+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,"I got the same popup, and it did not go away after logging out and logging back in.  I'd like to avoid 2fa if possible, I don't think discord needs it...  any other suggestions?"
1272310042447839294,Default,,2024-08-11T21:45:52.497+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,Is it possible we were accidentally assigned moderator roles?
1272336712143732886,Default,,2024-08-11T23:31:51.048+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Thank you <@1267652597804957747> I can't find the cause, maybe a Discord hiccup. None of you were accidentally assigned mod roles. If it doesn't go away by tomorrow, I will reassign the roles you have and see that fixes it."
1272540035316453498,Default,,2024-08-12T12:59:47.07+00:00,barb_33842,Barb F  OH,1269333164703219742,assets\e684ead291158636107c303205b027a9-EDC2E.png,"Me, too. I have the same thing."
1272707630258847886,Default,,2024-08-13T00:05:44.818+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"My Discord desktop app did an update today, so maybe this will fix your issue. I also reassigned your roles."
1272712502769221683,Default,,2024-08-13T00:25:06.515+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,<@1268674602931064902> <@1267652597804957747> and <@1269333164703219742> I reset you all back to minimum roles. Let me know if the 2FA box goes away. And then I'll reassign the text team roles that I removed.
1272715645888368660,Default,,2024-08-13T00:37:35.893+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,"The request for 2fa has not gone away, but -as I think you expected- I'm no longer permissioned for most text channels."
1272716795131727995,Default,,2024-08-13T00:42:09.894+00:00,barb_33842,Barb F  OH,1269333164703219742,assets\e684ead291158636107c303205b027a9-EDC2E.png,Same here - it has not gone away.
1272717311995940875,Default,,2024-08-13T00:44:13.124+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"Are you using Discord in a browser? desktop app? or mobile? if more than one of those devices, do you see the 2FA on all devices?"
1272723571994791967,Default,,2024-08-13T01:09:05.624+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,"I'm using it most of the time in my browser.  I've also got the app on my phone, which does also have the 2FA request."
1272725050587349105,Default,,2024-08-13T01:14:58.148+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,aw man I thought I was growing super powers
1272727538363269180,Reply,1272725050587349105,2024-08-13T01:24:51.28+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,so...you didn't request to be a mod? 😕
1272728117617623130,Default,,2024-08-13T01:27:09.385+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,"I didn't, unless I managed to click a request button by accident."
1272728434883166228,Reply,1272728117617623130,2024-08-13T01:28:25.027+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,sadly we don't have buttons for that.
1272728494039760959,Default,,2024-08-13T01:28:39.131+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,"I apologize, I was trying to make a joke - sometimes my humor doesn't translate🤦‍♀️"
1272728644153905283,Default,,2024-08-13T01:29:14.921+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"I got it, I just frustrated with this strange 2FA behavior."
1272728881862021212,Default,,2024-08-13T01:30:11.595+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,I assume this 2FA notice doesn't affect your usability of anything else on the server.
1272728890707673230,Default,,2024-08-13T01:30:13.704+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,I report bugs and glitches for my day job! They don't bother me much anymore. 🐞
1272729410616692768,Default,,2024-08-13T01:32:17.66+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Are you in any other Discord servers? do you see this only in Team Harris-Walz?
1272730115314421823,Default,,2024-08-13T01:35:05.673+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,"Yes, only on this seerver."
1272730147362963549,Default,,2024-08-13T01:35:13.314+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,"correct, I am on other servers and I only see the 2FA on this server"
1272730443241750558,Default,,2024-08-13T01:36:23.857+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,it's entirely possible that discord is pushing 2FA on heavy users but someone mixed up the copy on the notice.
1272744299213357138,Default,,2024-08-13T02:31:27.378+00:00,carolmoore0562_17817,Carol M [OR],1268674602931064902,assets\ddf1f228d98368b67004950cfbbc38cd-99E45.png,<@568257600228032512>The 2FA box is gone. Please add me back to the texting channels.
1272744609738526791,Default,,2024-08-13T02:32:41.413+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,Oh yeah it's gone for me too now!
1272744841830334475,Default,,2024-08-13T02:33:36.748+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,HURRAY 🎉 🎉 🎉 🎉
1272744898939850814,Default,,2024-08-13T02:33:50.364+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,I fixed it. 😂
1272745275550732339,Reply,1272744299213357138,2024-08-13T02:35:20.155+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,you have text team again.
1272747658498412597,Default,,2024-08-13T02:44:48.294+00:00,tlmic,"Megan Marie Sullivan, Chicago IL",492419525099126806,assets\5209d21a76ee6251bb52b9f3c85d7b2d-A8C42.png,Nice job!
1272751646702702623,Default,,2024-08-13T03:00:39.156+00:00,jab01508,Jamie Bacher [CA],1241844739637248000,assets\5445ffd7ffb201a98393cbdf684ea4b1-2201F.png,"It's gone for me, too.  Thank you, <@568257600228032512> !"
1272913024499580959,Reply,1272729410616692768,2024-08-13T13:41:54.621+00:00,barb_33842,Barb F  OH,1269333164703219742,assets\e684ead291158636107c303205b027a9-EDC2E.png,Gone for me too. Thanks!
1273004240184414218,Default,,2024-08-13T19:44:22.135+00:00,wildwoodflower.,Kimberly Dyess (TX),1077606455932366909,assets\e5770b37b45566817e3b83dca1856dc2-CA59E.png,"I still have it, but since it doesn't seem to stop me from reading posts I haven't said anything. Lol. I'm fine with just ignoring it, but just wanted to mention it here in case it's important that you know it's happening. 🤷🏻‍♀️"
1273004667818737705,Reply,1273004240184414218,2024-08-13T19:46:04.091+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"This is really strange. I'm assuming you didn't apply to be a mod?
And you are right, the warning does not affect engagement."
1273005285107306589,Default,,2024-08-13T19:48:31.264+00:00,wildwoodflower.,Kimberly Dyess (TX),1077606455932366909,assets\e5770b37b45566817e3b83dca1856dc2-CA59E.png,"I'm new to Discord (I signed up to do that training later today), but I don't think I tapped on anything I shouldn't have. Sorry I can't be much help. Since I'm new I tried to be sure I was just following the links and reading the beginner stuff."
1273005893666996225,Reply,1273005285107306589,2024-08-13T19:50:56.356+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,"You're fine, you didn't tap on anything. Mod request are done directly by asking (not buttons). I'll try to get this fixed for you.
Meanwhile I'll share a little video to help you get comfortable with Discord and manage the overwhelm. https://youtu.be/cA32MMsN61g"
1273006094863826987,Default,,2024-08-13T19:51:44.325+00:00,wildwoodflower.,Kimberly Dyess (TX),1077606455932366909,assets\e5770b37b45566817e3b83dca1856dc2-CA59E.png,Thanks so much!
