id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1295402117099421737,Default,,2024-10-14T15:05:32.124+00:00,cory_71350,Cory,1295397624983326801,assets\2-ADBB4.png,"Do I need to do any training to start making calls using the dialer? I have done it the past two elections, and am also doing it currently with Vote Save. Thanks!"
1295441474552598548,Default,,2024-10-14T17:41:55.672+00:00,starkittynmom,Jen Medeiros [CA] • [Lead Mod],1276944250491113656,assets\a_2aba4b7f19fcab5fe5391fcdb73d735d-D670A.gif,<@1277408157664284795> can you hear me in here?
1295441710393983099,Default,,2024-10-14T17:42:51.901+00:00,denise.ward,Denise Ward [CO] [Call MOD],1277408157664284795,assets\43ec2b9e8ddf26e3072b9feb4516a5fd-3D55A.png,I’m getting the same error on my phone and laptop
1295443701908242482,Default,,2024-10-14T17:50:46.715+00:00,denise.ward,Denise Ward [CO] [Call MOD],1277408157664284795,assets\43ec2b9e8ddf26e3072b9feb4516a5fd-3D55A.png,Can you hear me?
1295443934943903864,Default,,2024-10-14T17:51:42.275+00:00,denise.ward,Denise Ward [CO] [Call MOD],1277408157664284795,assets\43ec2b9e8ddf26e3072b9feb4516a5fd-3D55A.png,I heard you
1295456860840923276,Reply,1295402117099421737,2024-10-14T18:43:04.049+00:00,hungry.hiker,Laura M (CO) • Call Mod,756314488113987654,assets\4aa5ed3c3ad66beef8f10bd0d3979dae-08843.png,"Hi Cory, just dropping in to check if you have any questions? If you joined this voice channel by mistake, you can leave by hitting the disconnect (phone hang up icon)"
1295517003343335514,Default,,2024-10-14T22:42:03.139+00:00,kyaizen,Jared • Lead Mod,112080668296564736,assets\a_de0e3d4a3f9b486ad3ad6df0d72323da-D0252.gif,"Hey <@1295397624983326801>, just checking in to see if you had any questions while hanging out in VC? If not, no worries!"
1295525198753169429,Default,,2024-10-14T23:14:37.077+00:00,kyaizen,Jared • Lead Mod,112080668296564736,assets\a_de0e3d4a3f9b486ad3ad6df0d72323da-D0252.gif,"Hi <@1295517309728723097>, did you have any questions regarding calling or did you join the voice chat on accident?"
1295888560129577062,Default,,2024-10-15T23:18:29.18+00:00,unity_36410,unity+,1295517309728723097,assets\5-E9BDB.png,I want to  start making calls now. How do I access the dialer software from here - discord.
1295942395619180575,Default,,2024-10-16T02:52:24.561+00:00,starkittynmom,Jen Medeiros [CA] • [Lead Mod],1276944250491113656,assets\a_2aba4b7f19fcab5fe5391fcdb73d735d-D670A.gif,HI <@568257600228032512> !
1295970177548029974,Default,1295947147119689802,2024-10-16T04:42:48.289+00:00,toddfromtheupperwestside_17916,Todd Chanko,1293006535684915284,assets\47ba5025d67a282b94e36e9904ab3307-3FFBE.png,
1297745446281678969,Default,,2024-10-21T02:17:05.338+00:00,denise.ward,Denise Ward [CO] [Call MOD],1277408157664284795,assets\43ec2b9e8ddf26e3072b9feb4516a5fd-3D55A.png,<@690265089013842114> Can I help?
1297745612489490545,Default,,2024-10-21T02:17:44.965+00:00,snowbunslc,Mimi • Lead Moo 🐄,690265089013842114,assets\9a1cf4df2df35afc17dbc2d78b623d4a-06B66.png,Me?
1300591591639220244,Default,1300584441856659558,2024-10-28T22:46:39.27+00:00,charlies_51935,CHARLIE S,1300583243317514250,assets\3-FB033.png,
