id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1279237832463876168,21,1279236510331441203,2024-08-31T00:34:26.349+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,
1279237888458100772,Default,,2024-08-31T00:34:39.699+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Let's discuss this in an thread.
1279238408505393224,Default,,2024-08-31T00:36:43.688+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Looks like <@1254144571089354868> direct messaged you 4 days ago regarding your scale to win.
1279238941756624989,Default,,2024-08-31T00:38:50.825+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Did you make your account. And you need to change your display name. It's hard for us to know who you are.
1279241834547384370,Default,,2024-08-31T00:50:20.52+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,Does this sound correct?
1279242046431035393,Default,,2024-08-31T00:51:11.037+00:00,hawkgirl2006,La Cracha Handy (MI),1261057029892477018,assets\f6a240062053b73a3ea582d1b6b265df-490E6.png,"I didn’t receive the direct message.  And yes, I created an account.  I changed my display name as soon as training ended to La Cracha H. (Michigan).  I eventually changed it back to hawkgirl2006 after about a week post training.  I figured there  were enough texters so went ahead and found a texting spot with a group in my state."
1279242203277037622,Default,,2024-08-31T00:51:48.432+00:00,hawkgirl2006,La Cracha Handy (MI),1261057029892477018,assets\f6a240062053b73a3ea582d1b6b265df-490E6.png,*I went ahead
1279243643764605041,Default,,2024-08-31T00:57:31.871+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,I'm more confused. You had to take the form. And quiz. Then an short time later you'll be added. It was an wild time with the convention and other times.
1279244212826800128,Default,,2024-08-31T00:59:47.546+00:00,hawkgirl2006,La Cracha Handy (MI),1261057029892477018,assets\f6a240062053b73a3ea582d1b6b265df-490E6.png,I remember taking the quiz.  I don’t remember the questions though.  It gave scenarios and I had to answer if I would opt that person out or not.
1279244357312188478,Default,,2024-08-31T01:00:21.994+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,You got an 5/5 on the quiz on the 21st.
1279251931797389452,Default,,2024-08-31T01:30:27.892+00:00,kcmpolitical,Kris Morrell (CA) - KC TextAdmin,1254144571089354868,assets\f7ebcd4727f2b8e05b4382b1b1eb6d74-1D9FE.png,"I sent a DM to you awhile ago, and I remember the name. I can re-send it"
1279252090484690986,Default,,2024-08-31T01:31:05.726+00:00,kcmpolitical,Kris Morrell (CA) - KC TextAdmin,1254144571089354868,assets\f7ebcd4727f2b8e05b4382b1b1eb6d74-1D9FE.png,Unless Jack already has ❔
1279252305681711229,Default,,2024-08-31T01:31:57.033+00:00,jjoannid,Jack Joannides KC text admin,477560366432256000,assets\791c521e62160be1f3df04992f6e5470-36A38.png,I haven't.
1279252866908815405,Default,,2024-08-31T01:34:10.84+00:00,kcmpolitical,Kris Morrell (CA) - KC TextAdmin,1254144571089354868,assets\f7ebcd4727f2b8e05b4382b1b1eb6d74-1D9FE.png,I’ll get back on the computer and do it. Can’t on mobile.
1279254396668088451,Default,,2024-08-31T01:40:15.563+00:00,kcmpolitical,Kris Morrell (CA) - KC TextAdmin,1254144571089354868,assets\f7ebcd4727f2b8e05b4382b1b1eb6d74-1D9FE.png,"I just sent it again, <@1261057029892477018>, might show up as from kcmpolitical?"
1279255793555738718,Default,,2024-08-31T01:45:48.607+00:00,hawkgirl2006,La Cracha Handy (MI),1261057029892477018,assets\f6a240062053b73a3ea582d1b6b265df-490E6.png,Okay thank you!  I’ll change my screen name right now.
1279266905701482587,Default,,2024-08-31T02:29:57.949+00:00,kcmpolitical,Kris Morrell (CA) - KC TextAdmin,1254144571089354868,assets\f7ebcd4727f2b8e05b4382b1b1eb6d74-1D9FE.png,"Good to go now, <@1261057029892477018>! Thank you!"
1279269356886425651,Default,,2024-08-31T02:39:42.357+00:00,hawkgirl2006,La Cracha Handy (MI),1261057029892477018,assets\f6a240062053b73a3ea582d1b6b265df-490E6.png,You re welcome and thank you!
