id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1268992227838001245,Default,,2024-08-02T18:02:03.852+00:00,franceshaydock_20619,Frances Haydock (HFP HQ!),1257469301435400238,assets\8286d5b1308e7b3d80a3523e4ec50548-C029D.png,<@1250880260338094331> Created a private channel for chatting with our DNC Watch Party hosts!
1268992335669104670,Default,,2024-08-02T18:02:29.561+00:00,franceshaydock_20619,Frances Haydock (HFP HQ!),1257469301435400238,assets\8286d5b1308e7b3d80a3523e4ec50548-C029D.png,We just need to make sure that they are given the host role to access this channel!
1269001096278573066,Default,,2024-08-02T18:37:18.253+00:00,dortheakingsimpson,Dorthea King-Simpson,1268700656743612417,assets\65475662df73c5875bc4a1d6f590e5fe-10DB5.png,Great!
1269001478711021619,Default,,2024-08-02T18:38:49.432+00:00,dortheakingsimpson,Dorthea King-Simpson,1268700656743612417,assets\65475662df73c5875bc4a1d6f590e5fe-10DB5.png,"I would like to do a watch party on the day she gives her speech and a fundraiser  in that setting.

Please guide me and help me understand how to make this happen so I can advertise and get the support.

I am in Rochester NY"
1269041546687152128,Default,,2024-08-02T21:18:02.382+00:00,brendacuretchandler,Brenda Curet CA,1260000628143558726,assets\3-FB033.png,"There is a Big Party in NY and #SexyLiberalTour with #StephanieMiller in NYC Saturday Night!  Glenn Kirschner, Noel Cassler, John Fugelsang, Hal Sparks all Funny Talented Democratic Comedians that helo you get the new with some funny,"
1269042011890253926,Reply,1269041546687152128,2024-08-02T21:19:53.295+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,We only support events on https://events.democrats.org/ and this channel is for Watch Parties.
1269334179863330938,Default,,2024-08-03T16:40:51.568+00:00,dortheakingsimpson,Dorthea King-Simpson,1268700656743612417,assets\65475662df73c5875bc4a1d6f590e5fe-10DB5.png,"<@1257469301435400238>  Is there a way to combine a watch party with a fundraiser?

I have the form but it doesn't show me how to do it."
1269335808305790986,Reply,1269334179863330938,2024-08-03T16:47:19.819+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,"If you want to receive a toolkit, I'd suggest creating a [Watch Party](https://events.democrats.org/c/convention2024/event/create/)"
1269338709178716262,Default,,2024-08-03T16:58:51.441+00:00,dortheakingsimpson,Dorthea King-Simpson,1268700656743612417,assets\65475662df73c5875bc4a1d6f590e5fe-10DB5.png,"I guess no one knows how to answer my question I just keep getting the same response.

Ok.

Thank you!"
1269345504664490096,Reply,1269338709178716262,2024-08-03T17:25:51.611+00:00,franceshaydock_20619,Frances Haydock (HFP HQ!),1257469301435400238,assets\8286d5b1308e7b3d80a3523e4ec50548-C029D.png,"Hi, <@1250880260338094331> will get to your question when she can, she is a little bit busy at the moment! Please be patient!"
1269345671496863936,Default,,2024-08-03T17:26:31.387+00:00,dortheakingsimpson,Dorthea King-Simpson,1268700656743612417,assets\65475662df73c5875bc4a1d6f590e5fe-10DB5.png,"Sure!

Thank you."
1269433970844631071,Default,,2024-08-03T23:17:23.592+00:00,anninacton_37322,Ann in Acton,1268363000436490406,assets\0d9692e3d5d5eb651189bde02e1b94d4-65BBC.png,We just submitted our event for a watch party on the 22nd! We are looking forward to the tool kit AND maybe some graphics that are exciting?!
1269440875004428399,Default,,2024-08-03T23:44:49.672+00:00,anninacton_37322,Ann in Acton,1268363000436490406,assets\0d9692e3d5d5eb651189bde02e1b94d4-65BBC.png,The watch party graphic is boring. The campaign is exciting. It would be great to have graphics that show that excitement.
1269470606223605790,Default,,2024-08-04T01:42:58.147+00:00,yolonda_32373,Yolonda,1267270553769869433,assets\1-B2132.png,are there parties in Chicago? I will be there. Would love to attend a watch party.
1271879054026346673,ThreadCreated,,2024-08-10T17:13:16.85+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,Started a thread.
1272262033181642833,Default,,2024-08-11T18:35:06.196+00:00,jessica033389,Jessica Puchala (MD) [OE Lead],869778676986814514,assets\37de34190564f7c9acae5895cc884c8a-6F9C7.png,👋 Hi! I have a quick question about rally signs. When I hosted a watch party for the last debate with President Biden I was able to sign up to get free rally signs and stickers sent to me for the event. I've already signed up to host a watch party for the national convention next week. Will we be able to get rally signs and stickers sent to us for that as well?
1272297685369491496,Default,,2024-08-11T20:56:46.34+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,I second <@869778676986814514> 's question. I have two events coming up: a virtual one for the convention and an in-person one for the debate and in need of signs and stickers as well. Thanks for the answers <@1250880260338094331>
1272555660378116146,Default,,2024-08-12T14:01:52.375+00:00,zeltzerzootz,Charlie,1247536644224061553,assets\39b4f71dde4b988001db084a3923c6c9-84EF3.png,"I'll be streaming the entire DNC, All Debates (will get added as they get added) and Election day from right after I vote until the election is called ❤️ When you register i send out a little note with instructions and an introduction to who i am and such. That way you can decide before the event if you want to watch with me. 

https://mobilize.us/s/YPxtwj"
1272610732189679646,Default,,2024-08-12T17:40:42.518+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,Is there a guide available for watch party hosts? Where can I get it?
1272611131961249802,Reply,1272610732189679646,2024-08-12T17:42:17.831+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,"There will be, and it'll be emailed to [Watch Party hosts](https://events.democrats.org/c/convention2024/event/create/)."
1272611245174030387,Default,,2024-08-12T17:42:44.823+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,Thank you!
1272670731741823123,Default,,2024-08-12T21:39:07.526+00:00,cherylaoife,Cheryl Johnson (CA),350058078277992450,assets\24cedbb77901a5031fe40b2b54e95441-B39C2.png,"<@1242248892804763712>  Ok re-posting from another channel: I am hosting a DNC watch party and at least 1 attendee who is registered needs to be removed and blocked (offensive name and email). 

This is an official DNC event and the person registered through Mobilize."
1272696009042038896,Default,,2024-08-12T23:19:34.104+00:00,rehemam,Rehema McPherson [MOD] (MO),1235312132526964757,assets\510330ad94fd86249e31dba85285a294-E5F08.png,Hello I signed up for the DNC Watch Party Data Help awhile back and I haven't heard anything or received an email. Is there still going to be training for The DNC Watch Party Data Help?
1272696932531437663,Default,,2024-08-12T23:23:14.281+00:00,thatonefatnugget,"Cindy, CA",1224502409427025960,assets\56a1e4de3ea6a26d3e160d1bd4182db8-0AD6D.png,"Charlie, may I share this link with Kamala resisters on Twitter? <:Joyful:1272411190919827456> <:amaze1:1270617296548659230>"
1272716732619821169,Reply,1272696009042038896,2024-08-13T00:41:54.99+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,"I know that's an event-specific project, so it doesn't need many volunteers.  Sorry, I don't have more info beyond that and I don't know if it's even begun.  If you're looking for longer-term special projects, consider https://events.democrats.org/event/621790/"
1273359880333295774,Reply,1272297685369491496,2024-08-14T19:17:33.354+00:00,jessica033389,Jessica Puchala (MD) [OE Lead],869778676986814514,assets\37de34190564f7c9acae5895cc884c8a-6F9C7.png,Hi <@1266824293480661072>. <@1250880260338094331> just answered this question for me through an email to the convention watch party hosts. Please check your email for a message from her this afternoon.
1273361107192385586,Default,,2024-08-14T19:22:25.86+00:00,adrienne0343,Adrienne,919709904355352627,assets\5445ffd7ffb201a98393cbdf684ea4b1-34BC1.png,"I have organized 4 watch parties, with nearly 250 people. How do I get enough campaign swag for each party and is there a link that I can send to my hosts to attend the host training?"
1273362979009728672,Reply,1273359880333295774,2024-08-14T19:29:52.136+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,"Thanks, Jessica - I did receive <@1250880260338094331> 's email earlier. Appreciate you following up, thank you both! <:blueheart:1252803082849488956>"
1273363502089900083,Reply,1272610732189679646,2024-08-14T19:31:56.848+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,DNCC has a [Spanish site](https://demconvention.com/es/) too.
1273367182247727189,Default,,2024-08-14T19:46:34.266+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,Thanks so much!
1273390532407595081,Default,,2024-08-14T21:19:21.378+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"Hello hello all you wonderful party people!! Thanks for your patience while I was dealing with a tech issue, but I'll be here answering all the questions I missed and pinning all the important links and documents at the top of the channel! If you've already registered your watch party with us, then you should have received an email from me today with all of these resources already! If you haven't registered your DNC watch party with us yet, now is the time using this form here: https://events.democrats.org/c/convention2024/event/create/"
1273390796342689875,Reply,1273390532407595081,2024-08-14T21:20:24.305+00:00,franceshaydock_20619,Frances Haydock (HFP HQ!),1257469301435400238,assets\8286d5b1308e7b3d80a3523e4ec50548-C029D.png,@here see above message 💙
1273391000181801094,Reply,1273390796342689875,2024-08-14T21:21:12.904+00:00,dabockster,Steven Bock [WA-10],213531210792697858,assets\11bedbd080c7441b8a7563f4917dc3bd-89395.png,Will there be an aggregated list of watch parties made available? Like by state or something?
1273391661006721044,Reply,1273361107192385586,2024-08-14T21:23:50.457+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Hi Adrienne! Can you please send me the email you used to register your watch parties in a private message so I can make sure you're able to get four different swag kits?
1273392082337402993,Reply,1273361107192385586,2024-08-14T21:25:30.91+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"Additionally, please share this link for the Host Information Session sign up to all of your hosts: https://events.democrats.org/event/663877/"
1273392365327089749,Default,,2024-08-14T21:26:38.38+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,DNC Watch Party Host Toolkit here!
1273392462873890958,ChannelPinnedMessage,1273392365327089749,2024-08-14T21:27:01.637+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Pinned a message.
1273392622484066386,Default,,2024-08-14T21:27:39.691+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,DNC Watch Party Host Information Session sign up link here: https://events.democrats.org/event/663877/
1273392649944170516,ChannelPinnedMessage,1273392622484066386,2024-08-14T21:27:46.238+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Pinned a message.
1273392910246609018,Default,,2024-08-14T21:28:48.299+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Link to register your DNC Watch Party with us at HQ here: https://events.democrats.org/c/convention2024/event/create/
1273392932661235772,ChannelPinnedMessage,1273392910246609018,2024-08-14T21:28:53.643+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Pinned a message.
1273394076120780941,Reply,1272670731741823123,2024-08-14T21:33:26.265+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"Hi Cheryl, I can see your event here on my end, if you want to private message me the folks/names you are seeing, or at least enough of the names for me to search for if you're uncomfortable sharing the full name, I can get them out of there for you ASAP!"
1273406267096043631,Default,,2024-08-14T22:21:52.82+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,<@1250880260338094331> Thanks for sending over the toolkit! I have a question: Is it possible to do an online fundraiser as part of the watch party? I was hoping the toolkit explained this part but it's not included. Let me know and thanks!
1273651630188925050,Reply,1273406267096043631,2024-08-15T14:36:51.94+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"Hi Elianne, unfortunately due to campaign finance laws we cannot sanction a fundraiser component of your watch parties, but you can direct folks to kamalaharris.com to donate if you wish! Thanks for checking <:kamala2:1269136763734069319>"
1273653138015916052,Default,,2024-08-15T14:42:51.434+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,"Gotcha, will do. Thanks!"
1273757069681360961,Reply,1269470606223605790,2024-08-15T21:35:50.674+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,"Yes, and also [DemPalooza](https://democrats.org/news/dnc-announces-full-daytime-convention-programming-in-chicago-debuts-dempalooza-events-and-trainings-open-to-all/ )!"
1273784415457116191,Default,,2024-08-15T23:24:30.415+00:00,yolonda_32373,Yolonda,1267270553769869433,assets\1-B2132.png,<@791857656897732648> Thank you!
1274764673220345876,Default,,2024-08-18T16:19:42.078+00:00,lucy_70352,Lucy,1273348785740709898,assets\3-FB033.png,"Hi. Lucy Frost here from Austin, TX. We need to change the published location of our DNC Watch party.  How do we do that?"
1275128914871586912,Reply,1274764673220345876,2024-08-19T16:27:04.055+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Hi Lucy! I can take care of that for you if you DM me your location change.
1275200338005196860,Default,,2024-08-19T21:10:52.657+00:00,ms.nikkymouse,NikkyMouse🐭,1175529330797969488,assets\eeb9da804f377b199be37b0e39058824-58FB7.png,"<@1250880260338094331> hey 😁 we are all excited, just wondering if I can add our TT page link to the posting"
1275517390259490878,Default,,2024-08-20T18:10:43.805+00:00,brendacuretchandler,Brenda Curet CA,1260000628143558726,assets\3-FB033.png,Can you please ask Gavin Newsom is not a speaker? Wtf?
1275680145998352416,Default,,2024-08-21T04:57:27.797+00:00,lisa_27494,Lisa,1274115852387483810,assets\d965343f188bf4dc155ea9367f0fd869-63D5E.png,Hi everyone - my State Rep is at the DNC and made me a 15 second vid to help boost my event  in our district - looks like I can’t post it here but hope the idea inspires some creative outreach💙
1275807503111815234,Reply,1275517390259490878,2024-08-21T13:23:32.099+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,He spoke at the roll call last night! I hope you got to catch it ☺️
1275885013363331122,Default,,2024-08-21T18:31:31.983+00:00,lisa_27494,Lisa,1274115852387483810,assets\d965343f188bf4dc155ea9367f0fd869-63D5E.png,I just got a notice from UPS that a package is arriving tomorrow from PDQ Printing  - is that our party swag?<:michelle:1275836570544635992>
1275935847723831400,Reply,1275885013363331122,2024-08-21T21:53:31.839+00:00,jessica033389,Jessica Puchala (MD) [OE Lead],869778676986814514,assets\37de34190564f7c9acae5895cc884c8a-6F9C7.png,Same. Most likey Lisa! I looked up the business and it does lots of campaign work. Fingers crossed.
1275936572973518950,Default,,2024-08-21T21:56:24.752+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"<@1274115852387483810> and <@869778676986814514> I can't say with 100% certainty that is it but I'd be willing to say 90%! I'm crossing my fingers as well, Jessica"
1275936789831483443,Default,,2024-08-21T21:57:16.455+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,🤞
1275941997982515311,Reply,1275885013363331122,2024-08-21T22:17:58.175+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,I didn't get my swag yet 😢
1275999777309462622,Default,,2024-08-22T02:07:33.84+00:00,katy_34326,Katy,1275997310798659717,assets\4-4551A.png,"Hey! On Saturday I created a watch party/community organizing event in Mobilize (event tomorrow) but it's still awaiting review....our watch party is tomorrow night! Any tips on getting it out of ""awaiting review"" and live?"
1276007959226355762,Default,,2024-08-22T02:40:04.561+00:00,katy_34326,Katy,1275997310798659717,assets\4-4551A.png,Thank you! <@1250880260338094331>  this is our event:  https://events.democrats.org/dashboard/event/671128/
1276008157432516728,Default,,2024-08-22T02:40:51.817+00:00,katy_34326,Katy,1275997310798659717,assets\4-4551A.png,"It may be too late to get our attendees to RSVP/register for this event on Mobilize, but I certainly want to get this figured out before our next NC Military Families for Harris event!"
1276017771783786559,Reply,1276007959226355762,2024-08-22T03:19:04.057+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"Hi Katy! So, because you are in a battleground state (exciting!), you actually have a different point person! But I will be on them heavily to reach out, because I take my host support very very seriously. We will get you connected come heck or high water!"
1276018076638380173,Reply,1275941997982515311,2024-08-22T03:20:16.74+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"It's coming! Keep an eye out tomorrow, and let me know when you get it!"
1276046321999941672,Default,,2024-08-22T05:12:30.959+00:00,lisa_27494,Lisa,1274115852387483810,assets\d965343f188bf4dc155ea9367f0fd869-63D5E.png,"New thing - I used the email your  registered guests function - what they got was my message with a link to the (private) event but instead of taking them to  details like address and time, the guests get ANOTHER link as if they need to sign up again 🙃 I’m sure this is an error that needs a fix?"
1276189076466303069,Reply,1275941997982515311,2024-08-22T14:39:46.276+00:00,anninacton_37322,Ann in Acton,1268363000436490406,assets\0d9692e3d5d5eb651189bde02e1b94d4-65BBC.png,"me neither and our party is tonight. I am disappointed. Fortunately, only fellow organizers knew I was hoping for swag."
1276192370073010257,Default,,2024-08-22T14:52:51.533+00:00,anninacton_37322,Ann in Acton,1268363000436490406,assets\0d9692e3d5d5eb651189bde02e1b94d4-65BBC.png,"I couldn't figure out how to change our mobilize event from private to public, so we started a signup on Facebook AND created a new mobilize link not thru the campaign. Altogether we are expecting ~ 30 people tonight! Still no sign of a swag box/envelope/anything even tho we submitted the form as soon as it was available. Excitement is in the air!!"
1276275719860785316,Default,,2024-08-22T20:24:03.671+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"<@1268363000436490406> and <@1266824293480661072> , just checking in for any updates on the swag kit front!"
1276287440684060703,Default,,2024-08-22T21:10:38.133+00:00,elianne_ramos,Elianne R (NY) TranslationSupprt,1266824293480661072,assets\272bb134168514c554d95ed217aed7af-6F01E.png,"Hi, I just got mine. Thanks so much; you guys rock!"
1276290475783098368,Default,,2024-08-22T21:22:41.757+00:00,anninacton_37322,Ann in Acton,1268363000436490406,assets\0d9692e3d5d5eb651189bde02e1b94d4-65BBC.png,Mine just arrived! Thank you!!
1276297220328784014,Default,,2024-08-22T21:49:29.782+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,So glad to hear it!
1276308404591399004,Default,,2024-08-22T22:33:56.318+00:00,johanna_89273,Johanna,1275226226893656065,assets\1-B2132.png,"Just got ours too. Thanks!! It was short notice, so appreciate the effort."
1276329796309221408,Default,,2024-08-22T23:58:56.501+00:00,adrienne0343,Adrienne,919709904355352627,assets\5445ffd7ffb201a98393cbdf684ea4b1-34BC1.png,Where do we share watch party pictures?
1276332939663380512,Reply,1276329796309221408,2024-08-23T00:11:25.935+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,😍 😍  send em to me! at smerritt@2024victory.com
1276334719541313578,Default,,2024-08-23T00:18:30.291+00:00,jessica033389,Jessica Puchala (MD) [OE Lead],869778676986814514,assets\37de34190564f7c9acae5895cc884c8a-6F9C7.png,Sent you pics <@1250880260338094331>
1276338483690213479,Reply,1276332939663380512,2024-08-23T00:33:27.734+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,Share pics here with #DemConventionWatchParty
1276346451651465307,Default,,2024-08-23T01:05:07.444+00:00,adrienne0343,Adrienne,919709904355352627,assets\5445ffd7ffb201a98393cbdf684ea4b1-34BC1.png,What time is Harris speaking?
1276347566874951754,Reply,1276346451651465307,2024-08-23T01:09:33.334+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"I don't have an exact time, but considering the last three nights went pretty dang late I wouldn't be suprised if it was close to 11."
1276347611196166269,Default,,2024-08-23T01:09:43.901+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Worth it to see her nominee speech!!
1276354106717503534,Reply,1276332939663380512,2024-08-23T01:35:32.554+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,Slideshow of [Watch Party and Crafts at Miss Purl](https://www.instagram..com/p/C--cT2EJjQt/?img_index=2)
1276358411235102820,Reply,1276354106717503534,2024-08-23T01:52:38.831+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Amazing!!
1276361710328090655,Default,,2024-08-23T02:05:45.396+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Florida For Harris' Watch Party](https://www.facebook.com/travisakers/posts/pfbid0sejDDXVkuJSBgkQiajDw8J4vY7o6vxuNFKzB5WWkBWd7CSCXPTXXLzEZyDh9vKVyl)
1276369251942400090,Default,,2024-08-23T02:35:43.457+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Montour County Democratic Party's Watch Party](https://www.facebook.com/MontourCoDem/posts/pfbid02b9igEKrYAcRJbpLPyiLaBUqBKBvkUc4gY31pGGKPEufVtAbpMJnPeBrPhbSctFuXl)
1276369488685699164,Default,,2024-08-23T02:36:39.901+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[HRC St. Louis' Watch Party](https://www.facebook.com/HRCSTL/posts/pfbid0JKASfHuz7z1UDzYJFvVGEwqjbo7N6SkNSRyLcSd3MipwjVbiVQ5RUz8pmWFw9bR6l)
1276370134566703230,Default,,2024-08-23T02:39:13.891+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Fresno Stonewall Democrats' Watch Party](https://www.facebook.com/FresnoStonewallDems/posts/pfbid0eZwHVPbebBYDZbA6JYuu7MQbpMcWHCdV98nd6MQEniWpJSXGDMksPngMEcvmWCQxl)
1276370564621013003,Default,,2024-08-23T02:40:56.424+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Democrats Abroad UK's Watch Party](https://www.facebook.com/DemocratsAbroadUK/posts/pfbid02apiXd4XkdeFWb66LErNnwxdAeo3GJ1MPeGh1pjB7s1x7M9gaK1WVSBrmaNpjsHzVl)
1276371022198734920,Default,,2024-08-23T02:42:45.519+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Coach Walz's High School Watch Party](https://www.kare11.com/article/news/local/tim-walzs-former-students-watch-party-dnc-speech/89-d6fe4cc9-645a-41cc-8d2a-75c3fa8edc67)
1276371561619787873,Default,,2024-08-23T02:44:54.127+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[*The Late Show with Stephen Colbert* Watch Party](https://www.facebook.com/becky.blades.3/videos/1171928220730873/)
1276372713933508700,Default,,2024-08-23T02:49:28.86+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,Three cheers for <@791857656897732648>  for aggregating these!!!!
1276374010418171914,Default,,2024-08-23T02:54:37.966+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Skyway Bowl Sports Bar & Grill Watch Party](https://www.facebook.com/watch/?v=855877102822859)
1276380174425915433,Default,,2024-08-23T03:19:07.58+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[Kamala for Wisconsin's Watch Party](https://x.com/KamalaForWI/status/1826809082067722329)
1276384312589025370,Default,,2024-08-23T03:35:34.195+00:00,rootsmusic,rootsmusic,791857656897732648,assets\a30e650576a6d42a3c9ee24648f67c90-2AE37.png,[#DNCinPA2024](https://x.com/HarrisonPHL/status/1826806008678658409)
1276611707699204281,Default,,2024-08-23T18:39:09.414+00:00,rob056147,Robin Foxx,1265870590099853372,assets\72f9b7544e1b1f68ab719d9b29997f5d-55F09.png,Loved the swag kit!!!
1276640994896642090,Default,,2024-08-23T20:35:32.026+00:00,lisa_27494,Lisa,1274115852387483810,assets\d965343f188bf4dc155ea9367f0fd869-63D5E.png,Got our swag on time  thank you!!
1276657677266587678,Default,,2024-08-23T21:41:49.413+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"So very glad you received them in time, <@1265870590099853372> and <@1274115852387483810>!!"
1276658001327165572,Default,,2024-08-23T21:43:06.675+00:00,rob056147,Robin Foxx,1265870590099853372,assets\72f9b7544e1b1f68ab719d9b29997f5d-55F09.png,
1276658181589700639,Default,,2024-08-23T21:43:49.653+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,"@here For any of the amazing DNC watch party hosts who are already planning their debate watch parties for the upcoming presidential debate on September 10th, register them with us here for support, resources, and so much more: https://events.democrats.org/c/host-a-debate-watch-party/event/create/"
1276661251404992593,Reply,1276658001327165572,2024-08-23T21:56:01.554+00:00,sarahjane_19621,Sarah Jane [HQ Staff],1250880260338094331,assets\929edfc72a5aaaff243d98a3630a887d-031C7.png,GREAT video thank you for sharing Robin!!!
1276695805826306081,Reply,1276658181589700639,2024-08-24T00:13:19.97+00:00,adrienne0343,Adrienne,919709904355352627,assets\5445ffd7ffb201a98393cbdf684ea4b1-34BC1.png,Just posted our debate party. We had such fun last night and we brought out new people who are ready to do something!
1276984501519646730,Reply,1276658001327165572,2024-08-24T19:20:30.387+00:00,boochela,Themocrat [DMV],676870546537054239,assets\a9c888a3bfd30c69654cc2f510e388b9-EABEB.png,Just reshared! ❤️
